-1,1,-1,1,-1,-1,1,0.999306,-1,0.997917,0.999306,0.999306,-0.997917,-0.996528,-0.996528,-0.995139,-0.994444,-0.989583,-0.992361,0.988889,-0.986111,0.979861,-0.977778,-0.979167,-0.970833,-0.965972,-0.05,0.5625,-0.0826389,0.328472,-0.241667,-0.121528,0.03125,-0.00416667,-0.0715278,0,0.104167,0.11875,-0.154861,-0.0930556,0.0493056,0.102778,0.0666667,0.0270833,-0.0763889,-0.0611111,-0.0833333,-0.0444444,0.145833,-0.0381944,
1,1,-1,1,1,-1,1,-1,1,-0.999306,-1,0.998611,0.995833,0.999306,-0.994444,0.995833,-0.997222,-0.99375,0.992361,0.984722,-0.991667,0.984722,0.986806,-0.980556,0.986111,-0.971528,0.914583,0.196528,-0.699306,-0.209722,0.155556,-0.109028,0.130556,-0.103472,0.0152778,-0.0694444,0.104167,-0.1,0.0166667,0.136111,-0.104861,-0.03125,-0.04375,-0.0833333,0.00833333,0.0375,0.0986111,0.0458333,-0.126389,-0.0854167,
-1,-1,1,1,1,1,1,1,-1,-1,0.999306,0.997917,-0.996528,0.998611,0.996528,0.997222,0.993056,0.995139,0.99375,0.991667,-0.986111,-0.986111,-0.977778,0.96875,0.98125,-0.884722,0.959028,0.95625,0.0972222,-0.306944,-0.0125,0.0833333,0.075,0.126389,0.19375,-0.0395833,0.0138889,-0.0743056,0.184028,-0.00625,0.0416667,-0.0333333,-0.0243056,0.0194444,0.138194,-0.00833333,-0.107639,-0.0402778,-0.100694,-0.0791667,
-1,-1,-1,-1,-1,1,-1,0.999306,-1,-0.999306,-0.999306,-1,0.999306,0.996528,0.997917,0.995139,0.994444,-0.99375,-0.990972,-0.993056,-0.985417,0.9875,0.974306,-0.975694,-0.88125,-0.958333,-0.961806,0.953472,-0.596528,-0.267361,-0.275694,-0.190278,-0.0854167,0.0715278,-0.0506944,0.0194444,0.0166667,0.119444,-0.167361,0.104861,0.0784722,0.0902778,0.0368056,-0.05,-0.0465278,-0.0506944,0.0131944,-0.05625,0.0625,0.0680556,
1,-1,1,1,-1,1,-1,-1,-1,1,1,0.999306,-0.998611,0.997917,-0.995139,0.997222,0.996528,0.986111,-0.995833,-0.990278,0.983333,0.979167,0.975694,0.98125,-0.970833,-0.975694,-0.963889,-0.154861,-0.945833,0.1625,0.409722,-0.177778,-0.130556,-0.102778,-0.147917,-0.0159722,-0.0659722,-0.0972222,0.0361111,0.0791667,0.0243056,0.23125,0.0680556,-0.1,-0.0777778,0.0590278,-0.0916667,0.0597222,0.0430556,0.0694444,
-1,1,-1,-1,-1,-1,-1,0.999306,-0.999306,-1,1,-0.998611,-0.998611,-0.997222,-0.996528,0.996528,0.99375,-0.996528,-0.992361,0.984722,-0.985417,0.9875,0.979861,0.763194,-0.974306,0.0701389,0.776389,0.367361,0.734028,0.331944,0.322917,-0.0986111,-0.197222,0.151389,-0.0423611,-0.00208333,0.0173611,0.000694444,-0.0263889,0.1375,0.170139,-0.0388889,-0.123611,-0.101389,0.0208333,-0.0125,0.00694444,-0.102778,0.0423611,-0.0243056,
1,1,1,-1,1,-1,1,-0.999306,-1,-0.997917,-1,-0.998611,-0.998611,0.995139,-0.995139,0.997917,-0.991667,0.992361,-0.991667,0.988194,0.984722,-0.981944,-0.977778,0.984722,-0.964583,-0.959722,-0.964583,0.215972,-0.000694444,-0.0423611,-0.178472,0.107639,0.44375,0.0236111,0.288194,-0.0222222,-0.125,-0.0680556,-0.0770833,0.208333,0.199306,-0.0361111,0.255556,-0.185417,0.0715278,-0.115278,-0.0666667,0.0875,0.0194444,0.0611111,
1,-1,1,1,1,1,1,-0.999306,-0.999306,1,-0.998611,-1,-0.998611,-0.996528,0.995139,0.998611,-0.99375,-0.990278,0.99375,0.988889,0.991667,-0.9875,-0.974306,-0.975694,-0.963889,-0.959722,0.149306,-0.929167,-0.533333,-0.403472,0.104167,-0.0319444,-0.106944,-0.227778,-0.181944,-0.0194444,-0.14375,0.0368056,0.1375,-0.0222222,0.05625,-0.1125,0.0888889,0.0215278,0.0979167,-0.0666667,0.106944,-0.0506944,0.0222222,0.122917,
1,1,1,1,-1,-1,-0.999306,-1,1,-0.999306,-0.999306,0.999306,0.998611,0.998611,-0.998611,-0.997917,-0.992361,-0.9875,-0.991667,0.990278,-0.988889,0.978472,-0.979167,0.979167,0.976389,0.484722,0.959722,0.58125,0.215972,0.0965278,0.369444,-0.00625,-0.0236111,-0.00138889,-0.336111,-0.1125,0.0284722,0.101389,-0.131944,-0.0458333,0.134028,-0.184722,0.0715278,-0.0152778,-0.0180556,-0.00694444,-0.0104167,-0.0993056,-0.0347222,0.0222222,
1,1,-1,-1,-1,1,1,1,-0.999306,-1,1,-0.997222,-0.998611,0.997917,-0.995833,-0.994444,0.995833,-0.993056,-0.990278,0.985417,-0.989583,0.986111,-0.972222,0.979167,-0.975694,0.955556,-0.95625,-0.0333333,0.0909722,-0.0958333,0.102778,-0.211806,-0.188194,-0.148611,0.120833,0.0333333,-0.00763889,0.0604167,-0.0833333,0.0520833,-0.05,0.0888889,0.125,0.0506944,0.146528,-0.0930556,0.0506944,-0.00277778,-0.04375,-0.0493056,
