0.00425458,0.0330355,0.0170183,-0.00300323,0.0122632,0.00700754,0.00125135,-0.0117626,0.0105113,0.0100108,-0.0140151,-0.0180194,-0.0272793,0.016768,-0.00675727,-0.00300323,0.00275296,-0.0112621,-0.015767,0.00225242,0.0265285,-0.0100108,0.0197713,0.00100108,0.0032535,-0.0205221,0.0170183,0.00675727,-0.00550592,0.0132643,0.0247766,0.0360388,0.00125135,-0.00875942,0.006507,-0.00450484,0.00550592,0.0177691,0.00951023,-0.0165178,0.0100108,-0.0152664,0.00625673,0.0100108,-0.0032535,0.0112621,0.022274,0.00350377,0.0165178,
0.0275296,-0.00875942,-0.00800861,0.00200215,-0.0225242,-0.0160172,-0.0355382,-0.0175188,0.0132643,0.016768,-0.00450484,0.00575619,0.00300323,-0.00750807,-0.0190205,0.0125135,-0.0097605,-0.00350377,0.0152664,0.0155167,0.00100108,-0.00800861,-2.29693e-16,-0.00900969,-0.00525565,0.00951023,0.0230248,0.0190205,-0.0150161,-0.00925996,0.0112621,0.00450484,0.00600646,-0.0172686,-0.000500538,0.0145156,-0.00500538,0.016768,-0.0147659,-0.00450484,-0.0417949,0.000250269,0.00100108,-0.0227745,-0.00875942,0.0125135,0.0185199,0.00125135,-0.0145156,
0.0147659,0.0097605,0.0117626,0.00625673,0.00750807,-0.00500538,-0.00925996,0.0110118,0.00700754,-0.0112621,-0.000250269,-0.00125135,0.0187702,-0.00100108,-0.0152664,0.0197713,0.0120129,0.00875942,-0.00825888,0.00500538,0.0105113,-0.00400431,-0.0192707,0.0250269,0.0115124,-0.00175188,-0.00800861,-0.00100108,-0.00125135,-0.0177691,0.0032535,0.0207723,0.00900969,0.00825888,-0.0115124,-0.000500538,-0.000500538,-0.00575619,0.00625673,0.0340366,-0.00550592,-0.00125135,-0.0187702,0.00275296,0.00750807,0.00575619,-0.00525565,-0.00250269,0.00525565,
-0.00600646,-0.0112621,-0.00700754,-0.00150161,-0.0145156,0.013014,-0.0107616,0.00450484,-0.0227745,-1.07198e-16,-0.00800861,0.0152664,-0.00100108,-0.0125135,0.0105113,-0.0100108,0.000500538,-0.006507,-0.0200215,-0.013014,0.00625673,-0.00250269,0.00100108,0.00575619,-0.0250269,0.0115124,0.00100108,-0.00275296,-0.00400431,-0.0155167,0.023275,-0.010261,0.0097605,0.00875942,0.0345371,-0.006507,0.0032535,0.00300323,-0.0125135,-0.00775834,-0.0152664,0.0032535,-0.00175188,0.0240258,0.00150161,-0.000500538,0.00475511,0.0300323,0.016768,
0.0172686,-0.00350377,-5.74232e-17,0.00925996,-0.0105113,-0.00925996,0.00500538,-0.00100108,-0.00250269,-0.0165178,0.0182696,-0.0107616,0.00850915,0.0265285,-0.000500538,0.00400431,-0.0207723,-0.0172686,-0.00125135,0.00550592,0.00550592,-0.0032535,-0.0032535,-0.00275296,0.00300323,0.00400431,0.0160172,0.00700754,0.00200215,-0.0172686,0.00625673,0.0217734,0.00825888,0.0165178,0.0137648,0.0205221,-0.0132643,-0.0302826,-0.0172686,0.00150161,-0.0122632,0.0110118,-0.0107616,0.00850915,0.0317842,-0.00875942,0.0187702,0.0072578,-0.0122632,
0.0405436,0.00951023,-0.0142653,0.00825888,-0.00300323,0.00125135,0.010261,0.0262783,0.0032535,-0.0422955,0.00175188,0.0252772,-0.0230248,-0.00750807,0.0220237,0.010261,-0.0032535,0.00175188,-0.0255275,0.0197713,-0.0352879,0.00625673,-0.0210226,-0.00900969,0.0150161,0.0147659,0.00100108,-0.0357885,0.00625673,0.00225242,0.00250269,0.00225242,-0.00175188,0.0122632,-0.00450484,-0.00951023,0.00150161,0.0215231,0.0105113,-0.013014,-0.0262783,-0.0120129,0.00225242,-0.010261,-0.0125135,0.00825888,-0.0122632,-0.0152664,-0.006507,
0.0132643,0.00175188,-0.00875942,0.00350377,-0.0200215,-0.00100108,-0.00525565,0.0197713,0.00175188,-0.0182696,-0.00350377,-0.0122632,0.00825888,-0.0135145,0.0175188,0.0275296,-0.0185199,-0.00675727,0.0175188,-0.0162675,0.0210226,0.00275296,-0.00600646,-0.0127637,-0.00350377,-0.00450484,0.0172686,0.0105113,-0.00500538,0.00225242,0.00675727,-0.0170183,-0.00450484,0.00200215,-0.0107616,0.00951023,0.0197713,-0.00600646,0.0122632,0.0175188,0.0115124,-0.015767,-0.00900969,-0.0097605,0.0117626,-0.0100108,0.00850915,0.00225242,-0.0115124,
-0.000750807,0.00525565,0.00575619,0.00475511,-0.0145156,-0.0105113,0.00350377,0.00400431,-0.00600646,-0.000500538,0.00575619,0.00500538,0.00400431,0.0142653,0.0107616,-0.013014,-0.0247766,0.019521,-0.0125135,0.00900969,-0.00450484,-0.0205221,-0.0185199,0.0150161,0.00825888,0.0270291,0.006507,0.0105113,-0.00250269,0.00951023,0.0115124,-0.0125135,0.0190205,-1.03282e-16,0.0190205,-0.00800861,-0.00250269,0.0140151,0.0165178,0.0207723,-0.000750807,0.0117626,-0.0185199,0.00200215,0.00600646,0.00575619,0.00825888,-0.00925996,0.00200215,
-0.006507,-0.0132643,-0.000500538,0.00575619,0.0072578,0.0262783,-0.0465501,-0.00175188,0.0115124,-0.000500538,-0.00150161,-0.0235253,0.0120129,0.00750807,0.026028,-0.0185199,-0.00100108,-0.00525565,-0.0032535,0.0100108,0.00225242,0.0132643,-0.0105113,-0.0145156,-0.000500538,-0.0032535,0.00125135,-0.0180194,0.0210226,0.00375404,-0.0200215,0.00500538,-0.00875942,0.0032535,0.026028,0.0105113,0.00300323,-0.0162675,0.0115124,-0.0100108,0.00400431,0.00225242,-0.00675727,0.0187702,0.000750807,-0.00625673,-0.0137648,0.000250269,-0.00575619,
0.0175188,-0.00700754,0.00150161,-0.0132643,-0.006507,0.010261,0.0172686,0.00200215,0.0180194,-0.0032535,-0.0220237,-0.0282804,-0.00775834,0.0112621,0.0172686,-0.000750807,-0.0032535,0.00600646,-0.00700754,-0.0115124,-0.00900969,0.0162675,0.0032535,-0.000500538,-0.0100108,0.0110118,0.0150161,-0.013014,-0.0202718,0.0097605,-0.0115124,0.0120129,-0.0117626,0.0162675,-0.0235253,0.00450484,-0.00600646,0.00925996,0.00600646,0.00475511,-0.00275296,0.0372901,0.0165178,0.0135145,-0.000500538,-0.0205221,-0.000500538,0.00450484,-0.00951023,
